datetime,/x1ab_all/Processed Data/X1A/1A-El-Power Outlets,/x1ab_all/Processed Data/X1A/1A-Th-TotalHVAC,/x1ab_all/Processed Data/X1A/1A-Th-Chilled Water,/x1ab_all/Processed Data/X1A/1A-Th-Envelope,/x1ab_all/Processed Data/X1A/1A-RoomT,/x1ab_all/Processed Data/X1A/1A-Th-Hot Water,/x1ab_all/Processed Data/X1A/1A-El-Light,/x1ab_all/Processed Data/X1A/1A-SlabT
2019-12-29 22:00:00,3.2752363999999994,1209.2033397406954,0.44425794528470075,-1214.557887707362,19.72780212083333,745.1810355704107,2.079311566666666,19.902665466666672
2019-12-29 22:05:00,3.2318477916666666,1232.5809208566436,0.3733701484444963,-1237.8952319816435,19.732457549999996,768.552119408199,2.0824633333333336,19.916679866666673
2019-12-29 22:10:00,3.217529708333333,1259.9680275576652,0.330815091277348,-1265.266641149332,19.730192620833336,796.1646979330545,2.0810838833333336,19.906889891666665
2019-12-29 22:15:00,3.263461333333333,1274.994458419022,0.48170808452158,-1280.3394950273553,19.726377274999997,811.1635574928338,2.081575275,19.899710350000007
2019-12-29 22:20:00,3.252734258333333,1279.5970665177115,0.4979570790364732,-1284.9363177177113,19.746260025000005,815.4969377553415,2.0865169416666665,19.897081466666673
2019-12-29 22:25:00,3.2134566583333335,1280.7180172317203,0.382917921875734,-1286.014970048387,19.741496808333334,817.1142090765113,2.0834961583333333,19.90309188333334
2019-12-29 22:30:00,3.2668042416666667,1275.5699162154601,0.4245023280431157,-1280.9196030654603,19.74329654166667,811.7839273540839,2.082882608333333,19.89142680833333
2019-12-29 22:35:00,3.2448496499999995,1274.4330756094648,0.33682106264180084,-1279.7640834344647,19.75225105416667,810.9612054051562,2.086158175,19.89687043333333
2019-12-29 22:40:00,3.2708018250000004,1277.4902944569349,0.35279910426162664,-1282.8441093819347,19.745850999999995,813.909691652673,2.0830130999999996,19.89804865833333
2019-12-29 22:45:00,3.272406325,1279.7681068568609,0.3673649493876388,-1285.125089031861,19.768025504166665,816.0671893908066,2.0845758500000002,19.89904906666667
2019-12-29 22:50:00,3.2593853583333328,1279.8746653145836,0.36618653959473113,-1285.2161550979167,19.765934875000003,815.9911468249887,2.0821044249999994,19.911837300000006
2019-12-29 22:55:00,3.313393858333333,1276.5412069184645,0.3380335714206195,-1281.9371358684643,19.768118470833336,813.6247850970437,2.0825350916666663,19.896880525000004
